Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Portugal,PRT,62.8089268293,63.2523658537,63.6941463415,64.1322926829,64.5638536585,64.9894634146,65.4062682927,65.8168292683,66.2216585366,66.6217560976,67.0731707317,66.7707317073,68.3243902439,67.5243902439,68.0195121951,68.3097560976,68.8609756098,70.012195122,70.3170731707,71.1682926829,71.2146341463,71.6146341463,72.4146341463,72.2658536585,72.5146341463,72.8146341463,73.2658536585,73.6658536585,73.7146341463,74.2658536585,73.9658536585,74.0146341463,74.312195122,74.512195122,74.9146341463,75.312195122,75.2609756098,75.412195122,75.712195122,75.9634146341,76.3146341463,76.8146341463,77.0658536585,77.2195121951,77.6707317073,78.0707317073,78.4195121951,78.3219512195,78.5243902439,78.7268292683,79.0268292683,80.7219512195
Paraguay,PRY,63.7937073171,64.0182682927,64.226902439,64.4110487805,64.5702195122,64.707804878,64.8357317073,64.9664634146,65.1089512195,65.2657317073,65.4333902439,65.6065121951,65.7752195122,65.932097561,66.0761463415,66.206902439,66.325804878,66.4387804878,66.5497560976,66.6607073171,66.771097561,66.8789512195,66.9837804878,67.0865853659,67.1888780488,67.2946829268,67.411,67.5398536585,67.6832439024,67.8421707317,68.0126097561,68.1910487805,68.3704634146,68.5508536585,68.7307560976,68.9152195122,69.112804878,69.3270487805,69.5614634146,69.8125365854,70.0767073171,70.346902439,70.6150487805,70.8715609756,71.1109268293,71.3265609756,71.5134878049,71.6742195122,71.811804878,71.9277804878,72.0266585366,72.1134634146
Pacific island small states,PSS,53.6209130471,54.0872581841,54.5507786824,55.0092552974,55.4612534495,55.9046455508,56.3413011909,56.7713673744,57.1944960451,57.6103157223,58.0195900012,58.4219370205,58.8182435203,59.2085758121,59.5935884246,59.9736995439,60.3487469094,60.7155914842,61.0705779969,61.4093540971,61.7207339556,61.9941940586,62.2263103985,62.4193399489,62.5776025159,62.7150934854,62.8483042467,63.2363860006,63.1711815712,63.3859520774,63.6935648409,63.9379138234,64.2537668779,64.5754775204,64.8953230187,65.2736438352,65.5164381136,65.8224428934,66.1295513627,66.4650870732,66.7360128637,67.0367345787,67.3260160317,67.6050806801,67.8729378936,68.1387449522,68.3723218572,68.6062137355,68.8322584282,69.0516543372,69.2660963445,69.4766182622
French Polynesia,PYF,56.3570487805,56.7846341463,57.1706585366,57.5460731707,57.9298780488,58.331195122,58.7461219512,59.156804878,59.5493170732,59.9251463415,60.2802439024,60.6130487805,60.9289268293,61.239195122,61.5572439024,61.9103658537,62.3288780488,62.8242682927,63.3955853659,64.0324634146,64.7055609756,65.3776097561,66.0093902439,66.5726341463,67.0545365854,67.4518780488,67.7743902439,68.0499512195,68.3073414634,68.5617317073,68.8286097561,69.1207804878,69.4403414634,69.7845609756,70.1549268293,70.5442195122,70.9433658537,71.3390487805,71.723804878,72.0933902439,72.45,72.8006829268,73.1526341463,73.5105609756,73.8703170732,74.2266829268,74.5699512195,74.8909756098,75.1851707317,75.4519756098,75.6933902439,75.9160243902
Qatar,QAT,61.247902439,62.0092926829,62.7706585366,63.532,64.2908292683,65.0431219512,65.7858780488,66.512097561,67.215804878,67.8894634146,68.5270731707,69.1216585366,69.6731463415,70.182097561,70.6504390244,71.080195122,71.4778292683,71.8483414634,72.1982195122,72.5324878049,72.8531463415,73.1606829268,73.4536097561,73.7309756098,73.9932682927,74.242,74.4776829268,74.6998292683,74.9104146341,75.1099756098,75.2994878049,75.4799512195,75.6513902439,75.8147804878,75.9716341463,76.1229512195,76.2697317073,76.412,76.5507317073,76.6869512195,76.8201463415,76.9508292683,77.0769756098,77.2016097561,77.3247560976,77.4489268293,77.5771707317,77.711,77.8499268293,77.9959512195,78.1460487805,78.2996829268
Romania,ROU,65.6424390244,66.4158780488,67.0290731707,67.4410731707,67.6504390244,67.6978536585,67.6594634146,67.626902439,67.6712439024,67.8144390244,68.0559268293,68.5041463415,68.4702439024,69.0056097561,69.4997560976,69.613902439,69.6987804878,69.7419512195,69.4804878049,69.1531707317,69.0909756098,69.3682926829,69.5317073171,69.7263414634,69.6587804878,69.7068292683,69.4963414634,69.2268292683,69.3880487805,69.5307317073,69.7412195122,69.7843902439,69.7843902439,69.5634146341,69.5097560976,69.456097561,69.1048780488,69.0048780488,69.8073170732,70.512195122,71.1634146341,71.1609756098,71.0097560976,71.3097560976,71.5942756098,71.878895122,72.1634146341,72.5658536585,72.5658536585,73.3097560976,73.4585365854,74.512195122
Russian Federation,RUS,66.0552926829,66.5970243902,67.0214146341,67.339902439,67.5665121951,67.7188536585,67.8125121951,67.8601463415,67.8743414634,67.8671219512,68.1336585366,68.3765853659,68.3085365854,68.2946341463,68.3202439024,67.723902439,67.4875609756,67.3763414634,67.3909756098,67.1143902439,67.033902439,67.263902439,67.806097561,67.6526829268,67.2026829268,67.8568292683,69.3897560976,69.44,69.4643902439,69.1717073171,68.9024390244,68.4743902439,66.8731707317,64.9358536585,64.4670731707,65.2212195122,66.1941463415,66.9507317073,66.783902439,66.0436585366,65.3414634146,65.487804878,65.0853658537,65.0075609756,65.4212195122,65.47,66.6431707317,67.4975609756,67.8487804878,68.6048780488,68.8048780488,69.0048780488
Rwanda,RWA,42.2492926829,42.5487560976,42.8377073171,43.1131219512,43.3705365854,43.6014146341,43.7972682927,43.9596097561,44.0914634146,44.1998292683,44.2917804878,44.3723414634,44.4540487805,44.5573902439,44.6988292683,44.9277804878,45.2981463415,45.8153658537,46.4528536585,47.1626341463,47.9117073171,48.6686341463,49.3394878049,49.7968536585,49.9077804878,49.3342682927,47.6997560976,44.9517560976,41.2542926829,36.9219756098,32.6115609756,29.1263170732,27.0644146341,26.7637804878,28.2552926829,31.239195122,35.1390731707,39.1755365854,42.7362926829,45.5726829268,47.6426585366,49.1307804878,50.4378536585,51.8620731707,53.455097561,55.1924878049,56.9757560976,58.647902439,60.0924634146,61.2800243902,62.2121463415,62.9224146341
South Asia,SAS,42.3861823868,43.1096970199,43.8400716092,44.5718061537,45.3064707371,46.0238624293,46.7099841618,47.3549233641,47.9586816687,48.5269413723,49.082996212,49.6553317667,50.2681518134,50.9315326086,51.6367951837,52.3659866044,53.089357023,53.7750170668,54.4009703961,54.9585484629,55.4463858224,55.8692788156,56.2553739065,56.6187023912,56.9692386407,57.3123533253,57.6504026481,57.9803947143,58.301667763,58.6182599165,58.935321009,59.2586360784,59.5897483393,59.9331771351,60.2916798175,60.6655971234,61.0537730425,61.4517875109,61.8547444963,62.2585295162,62.6577419106,63.0503159272,63.439313869,63.8224047767,64.1956365399,64.5557121309,64.9004211761,65.2284167391,65.5406428471,65.8376484843,66.1197166166,66.3888589959
Saudi Arabia,SAU,45.6662682927,46.1743902439,46.6945121951,47.2361463415,47.8112682927,48.4383902439,49.137,49.9151219512,50.7752439024,51.7138780488,52.7245365854,53.7972195122,54.9089512195,56.0362195122,57.1580487805,58.2569268293,59.3193658537,60.3413658537,61.317902439,62.241,63.1051463415,63.908902439,64.6602439024,65.3641463415,66.0235365854,66.6392682927,67.2131707317,67.747195122,68.2442926829,68.7105121951,69.1489756098,69.563902439,69.9574390244,70.3327804878,70.6939268293,71.0424146341,71.3796341463,71.7054878049,72.018804878,72.3215853659,72.6147560976,72.8973414634,73.1708536585,73.4343414634,73.6902926829,73.9382439024,74.1786341463,74.4115121951,74.6378780488,74.8592439024,75.0756097561,75.288
Sudan,SDN,48.1876341463,48.6115365854,49.0274634146,49.4379268293,49.8438780488,50.2483658537,50.6533658537,51.0578536585,51.4578292683,51.8482926829,52.2212195122,52.5701463415,52.8875365854,53.1704390244,53.4163170732,53.6237317073,53.7941463415,53.9325853659,54.0490731707,54.1490731707,54.2411219512,54.3316829268,54.4247804878,54.5243658537,54.6354390244,54.7589756098,54.8944634146,55.0393658537,55.1896829268,55.3473902439,55.5144634146,55.6908536585,55.8795853659,56.0811707317,56.2986585366,56.5330731707,56.7859512195,57.0558780488,57.3443902439,57.6505853659,57.978,58.3332439024,58.712804878,59.1116341463,59.521195122,59.9263658537,60.3105365854,60.6625609756,60.9753902439,61.2464634146,61.4782926829,61.6794146341
Senegal,SEN,38.206,38.3632439024,38.446,38.4632439024,38.4359756098,38.3956829268,38.3758536585,38.4159756098,38.5505609756,38.8085853659,39.2205365854,39.807902439,40.5562195122,41.4404634146,42.4391463415,43.5187560976,44.6403170732,45.7673414634,46.8698292683,47.926804878,48.9427560976,49.9367073171,50.9331463415,51.9386097561,52.938097561,53.9041463415,54.8007804878,55.5970243902,56.267902439,56.800902439,57.183097561,57.4094878049,57.5066097561,57.5113658537,57.4562439024,57.3796097561,57.3193414634,57.3033658537,57.3591463415,57.5082439024,57.7742682927,58.1704146341,58.6768536585,59.2616585366,59.8992926829,60.5497073171,61.1686829268,61.7235365854,62.1926341463,62.5644146341,62.8418780488,63.0425853659
Singapore,SGP,65.6598292683,66.087195122,66.4322439024,66.700804878,66.9102195122,67.085804878,67.2559512195,67.4457317073,67.6737317073,67.9510731707,68.2794146341,68.6504634146,69.042902439,69.4403170732,69.8347804878,70.2197073171,70.5939756098,70.960902439,71.3233414634,71.6827317073,72.0416585366,72.4037317073,72.7710487805,73.147097561,73.5307804878,73.9274146341,74.3397317073,74.7650243902,75.1961707317,75.6231463415,76.0285121951,76.391902439,76.7015365854,76.9556341463,76.2975609756,76.3951219512,76.7463414634,77.0487804878,77.4,77.5512195122,78.0512195122,78.3512195122,78.6951219512,79.0390243902,79.4902439024,79.9902439024,80.1414634146,80.4414634146,80.7902439024,81.2414634146,81.5414634146,81.8926829268
Solomon Islands,SLB,49.3817073171,49.8817073171,50.3817073171,50.8817073171,51.3817073171,51.8817073171,52.3817073171,52.8817073171,53.3817073171,53.8817073171,54.3877073171,54.9066829268,55.4386341463,55.977097561,56.5105609756,57.0305365854,57.5290243902,57.9895609756,58.3896585366,58.7073658537,58.8907317073,58.8833658537,58.6787560976,58.3013902439,57.7946829268,57.2450487805,56.7538536585,56.4109756098,56.2772926829,56.3777317073,56.7047560976,57.2138536585,57.8211219512,58.4545853659,59.0837317073,59.6959512195,60.2965853659,60.9086097561,61.5436341463,62.1908780488,62.8367317073,63.4656097561,64.0623658537,64.614097561,65.1128780488,65.5534878049,65.9351219512,66.267804878,66.5622195122,66.8256829268,67.0666585366,67.2922195122
Sierra Leone,SLE,30.3315365854,30.5404390244,30.7527804878,30.9775609756,31.2303902439,31.5426341463,31.9482195122,32.4628292683,33.0869512195,33.8103902439,34.609097561,35.451902439,36.2952439024,37.0997317073,37.8367804878,38.4930731707,39.0680243902,39.5722682927,40.0122682927,40.3767317073,40.6502439024,40.8177073171,40.8703658537,40.8069512195,40.6283170732,40.324804878,39.8862682927,39.3306585366,38.6940731707,38.0185853659,37.3573658537,36.7666097561,36.2870731707,35.953902439,35.7927317073,35.8201219512,36.034,36.3982682927,36.878804878,37.4530731707,38.1116097561,38.8464634146,39.6466341463,40.4860731707,41.3331707317,42.1452195122,42.8825365854,43.5264878049,44.0674634146,44.5014390244,44.8389512195,45.1025853659
El Salvador,SLV,51.2993170732,52.0284634146,52.720097561,53.367195122,53.9662439024,54.516195122,55.0165365854,55.4707317073,55.8796585366,56.2417804878,56.5524390244,56.8040243902,56.9955121951,57.1293902439,57.2132195122,57.235902439,57.1833170732,57.0691219512,56.9256829268,56.7984634146,56.7646585366,56.9080731707,57.2756341463,57.8870487805,58.7363658537,59.7973658537,61.0207073171,62.3165853659,63.5987560976,64.806195122,65.878902439,66.7755365854,67.5016097561,68.071195122,68.4907804878,68.7809756098,68.9754878049,69.1181463415,69.2492439024,69.3919268293,69.5587804878,69.7508292683,69.9519512195,70.1495853659,70.3477317073,70.5463902439,70.7505609756,70.9602439024,71.1779512195,71.4026585366,71.6344146341,71.8687073171
Somalia,SOM,36.9658780488,37.3622926829,37.7612195122,38.1621707317,38.5651219512,38.969097561,39.3720731707,39.7725365854,40.1685121951,40.5604634146,40.9479268293,41.3328780488,41.7168536585,42.0998536585,42.4818536585,42.8633658537,43.2468780488,43.629902439,44.0083902439,44.3773902439,44.7353658537,45.0828536585,45.4143414634,45.7193414634,45.9843658537,46.167902439,46.2199756098,46.1315609756,45.9251707317,45.6462682927,45.3893414634,45.2708780488,45.3723170732,45.7332195122,46.3480487805,47.1618292683,48.0776097561,48.9764390244,49.7638292683,50.4012682927,50.8782682927,51.222804878,51.5018536585,51.771902439,52.052902439,52.3558536585,52.6827804878,53.0186585366,53.3545121951,53.6893414634,54.0236585366,54.3579512195
South Sudan,SSD,31.6767073171,32.1046585366,32.5291219512,32.9545853659,33.3805609756,33.8070487805,34.2280243902,34.639,35.0374878049,35.4234634146,35.803902439,36.1878292683,36.581195122,36.9815365854,37.3853414634,37.7736585366,38.1225121951,38.4194390244,38.6629268293,38.861,39.0341219512,39.2077560976,39.4133902439,39.6764878049,40.0110243902,40.4295365854,40.9375365854,41.5180243902,42.1525609756,42.8261463415,43.5232682927,44.2284390244,44.9271219512,45.6043658537,46.2481219512,46.8484390244,47.3988536585,47.9073658537,48.3804878049,48.822195122,49.2344878049,49.6198780488,49.9853170732,50.3422439024,50.7011219512,51.075902439,51.4810243902,51.9214634146,52.399195122,52.9147073171,53.465,54.0455609756
Small states,SST,51.9317475158,52.4172895371,52.8799640167,53.3146615648,53.7176262079,54.0920272419,54.4480213479,54.7958752233,55.1429641639,55.4929221828,55.8422625116,56.1792937726,56.4974530519,56.7975881677,57.0904068818,57.3939807917,57.7307716531,58.1095050406,58.5245848914,58.9570826917,59.3872867106,59.7966931745,60.2703635946,60.5317105089,60.8457878292,61.1243995059,61.3758482403,61.7012830002,61.8088885458,61.9978418427,62.1526739161,62.2565596812,62.3555038408,62.2287769625,62.1136200042,61.9410454652,61.68040254,61.4730475284,61.0596395726,60.7668329513,60.5263435206,60.3269626598,60.3666110643,60.3398106147,60.5050807127,60.7692454179,61.0959000053,61.4799542304,61.8648462348,62.2514953783,62.6024187326,62.9234097078
Sao Tome and Principe,STP,50.4513658537,51.031097561,51.5972926829,52.146,52.6747560976,53.1897073171,53.6994878049,54.2156341463,54.7471463415,55.2959756098,55.8684634146,56.4729756098,57.099804878,57.7337560976,58.3582439024,58.9405853659,59.4471707317,59.8600731707,60.1709512195,60.3829268293,60.5117804878,60.5862926829,60.6421707317,60.7085853659,60.8026097561,60.9302195122,61.0882926829,61.260097561,61.4329512195,61.6042439024,61.7714390244,61.9345365854,62.095097561,62.2551463415,62.4147073171,62.5702682927,62.7183170732,62.859902439,62.9974634146,63.1370243902,63.2925365854,63.4779756098,63.7018536585,63.9651219512,64.2612926829,64.576902439,64.8924634146,65.188,65.4500487805,65.672097561,65.8536829268,66.0032682927
Suriname,SUR,59.6801219512,60.047,60.4084390244,60.7704634146,61.1360243902,61.5065121951,61.8792682927,62.2477073171,62.6063414634,62.9506829268,63.2774146341,63.5802926829,63.8604390244,64.1204878049,64.3638536585,64.6013414634,64.8436829268,65.0990731707,65.369902439,65.6531463415,65.9404390244,66.2174390244,66.4704878049,66.6902926829,66.8730487805,67.0202926829,67.1391219512,67.2393902439,67.3304878049,67.4178536585,67.5018780488,67.5804878049,67.6510731707,67.7120731707,67.7639756098,67.8057317073,67.8343414634,67.8518780488,67.8664146341,67.8864878049,67.9291707317,68.0119756098,68.1439756098,68.3296341463,68.5659756098,68.8444878049,69.1521463415,69.467902439,69.7757073171,70.0670243902,70.3358292683,70.5811219512
Slovak Republic,SVK,69.9759268293,70.2877560976,70.4943414634,70.6057073171,70.6363658537,70.6033658537,70.5242439024,70.4195365854,70.3093414634,70.2102195122,70.1387317073,70.1044390244,70.1033658537,70.1284878049,70.1783170732,70.246804878,70.323902439,70.3995609756,70.4667073171,70.5208536585,70.4085365854,70.6292682927,70.6890243902,70.4790243902,70.7509756098,70.7346341463,71.0212195122,71.0887804878,71.207804878,71.0263414634,70.9326829268,70.8829268293,71.7951219512,72.4487804878,72.3,72.2536585366,72.6536585366,72.7048780488,72.5512195122,72.9024390244,73.0512195122,73.4024390244,73.6048780488,73.6048780488,73.9585365854,73.9048780488,74.2048780488,74.2073170732,74.7048780488,74.9097560976,75.112195122,75.9585365854
Slovenia,SVN,68.9780487805,68.9780487805,68.9780487805,68.6219512195,68.6634146341,68.3658536585,69.012195122,69.3658536585,68.9170731707,68.3609756098,68.6097560976,68.8341463415,69.0585365854,69.4048780488,70.1609756098,70.3585365854,70.3073170732,70.556097561,70.7024390244,70.8536585366,71.1048780488,71.2048780488,71.0536585366,70.5414634146,70.9024390244,71.3512195122,71.8024390244,72.0024390244,72.4463414634,72.7048780488,73.2048780488,73.3536585366,73.3048780488,73.2536585366,73.4048780488,73.9585365854,74.4585365854,74.7073170732,74.8073170732,75.0097560976,75.412195122,75.7585365854,76.0073170732,76.8585365854,77.2073170732,77.612195122,78.0865853659,78.5609756098,78.7658536585,78.9707317073,79.4219512195,79.9707317073
Sweden,SWE,73.0056097561,73.4743902439,73.3504878049,73.5553658537,73.7331707317,73.8617073171,74.0785365854,74.1224390244,73.9729268293,74.0848780488,74.6492682927,74.623902439,74.7180487805,74.8673170732,74.9804878049,74.9846341463,74.9692682927,75.3797560976,75.4690243902,75.5241463415,75.7409756098,76.026097561,76.3273170732,76.5517073171,76.8158536585,76.667804878,76.9312195122,77.092195122,76.9792682927,77.7268292683,77.5368292683,77.6668292683,77.9987804878,78.0604878049,78.6502439024,78.7404878049,78.9590243902,79.1975609756,79.3390243902,79.4414634146,79.643902439,79.7951219512,79.8463414634,80.0951219512,80.4975609756,80.5463414634,80.7487804878,80.9,81.1,81.3512195122,81.4512195122,81.8024390244
Swaziland,SWZ,44.2337804878,44.5318780488,44.8179512195,45.1000487805,45.3896585366,45.7012439024,46.0532926829,46.452804878,46.9052682927,47.410195122,47.9616341463,48.547097561,49.1511219512,49.7602439024,50.3694390244,50.9796341463,51.5992682927,52.2342926829,52.887195122,53.5525121951,54.2263414634,54.901804878,55.5675121951,56.2080243902,56.8088536585,57.3709268293,57.9031463415,58.3978780488,58.8320487805,59.1686341463,59.345195122,59.2932682927,58.9774634146,58.3843902439,57.5221463415,56.390804878,55.0045121951,53.4372439024,51.7894390244,50.1564390244,48.6640731707,47.434097561,46.5233170732,45.958097561,45.7453414634,45.8600731707,46.2413658537,46.7723902439,47.3458292683,47.8927560976,48.3457560976,48.6613902439
Syrian Arab Republic,SYR,52.7682439024,53.3125609756,53.867804878,54.4389756098,55.030097561,55.6471707317,56.2987073171,56.9817317073,57.6927560976,58.4258292683,59.1724390244,59.923097561,60.6672926829,61.3945365854,62.0988536585,62.7762439024,63.4267073171,64.0537560976,64.6623902439,65.2495853659,65.815804878,66.3580487805,66.8757804878,67.3694634146,67.8391463415,68.2868292683,68.7136097561,69.1219756098,69.5144634146,69.8929756098,70.2594146341,70.6131707317,70.955097561,71.2851707317,71.6038536585,71.9127073171,72.2122926829,72.5017560976,72.783195122,73.0576829268,73.3302926829,73.6115853659,73.9000243902,74.1895121951,74.4704878049,74.7166829268,74.8978292683,74.997804878,75.0151219512,74.9624634146,74.8676341463,74.7705853659
Chad,TCD,38.0161219512,38.2734390244,38.5288536585,38.7858536585,39.0498780488,39.3332682927,39.6513902439,40.0111463415,40.4124878049,40.8484390244,41.3051219512,41.7622195122,42.200902439,42.6057804878,42.9703414634,43.295,43.588097561,43.8634390244,44.132902439,44.4000243902,44.6668292683,44.9349756098,45.1971219512,45.446902439,45.6798292683,45.8858780488,46.0549512195,46.1834390244,46.2717804878,46.3239756098,46.3485853659,46.3566829268,46.3603902439,46.3712682927,46.3958780488,46.4332926829,46.4775365854,46.5220731707,46.5668292683,46.6177317073,46.6871707317,46.7870243902,46.9297073171,47.1231463415,47.3697804878,47.6715609756,48.028,48.4271707317,48.8571707317,49.3075365854,49.7698536585,50.236195122
Togo,TGO,40.2728292683,40.9164878049,41.555097561,42.1891707317,42.8192195122,43.4447073171,44.0686341463,44.6894634146,45.3082195122,45.9234146341,46.535097561,47.1422926829,47.7430487805,48.3374146341,48.9233658537,49.5024146341,50.0774878049,50.6475609756,51.2116341463,51.7647317073,52.3044146341,52.828195122,53.3296585366,53.8024146341,54.2390487805,54.6347317073,54.9881707317,55.2963902439,55.551804878,55.7442439024,55.8484390244,55.8350243902,55.6976829268,55.450195122,55.1134390244,54.7278780488,54.3436341463,54.0049512195,53.7485853659,53.5941707317,53.5453414634,53.588195122,53.6887317073,53.8194390244,53.9712682927,54.1431707317,54.3415365854,54.5737317073,54.843195122,55.143902439,55.4688780488,55.8076585366
Thailand,THA,55.2383658537,55.7662682927,56.2627073171,56.718804878,57.1351219512,57.5205853659,57.890097561,58.2650243902,58.6596829268,59.0805609756,59.5266585366,59.9914878049,60.463097561,60.9331219512,61.400097561,61.8590731707,62.3085609756,62.7535853659,63.204195122,63.6709512195,64.1835121951,64.7755121951,65.4559756098,66.2158536585,67.0305121951,67.8527073171,68.6221219512,69.2870243902,69.8122682927,70.1862926829,70.4111219512,70.5103414634,70.5347073171,70.5305365854,70.5230487805,70.5325121951,70.5641463415,70.6150487805,70.683195122,70.7795609756,70.9165853659,71.1070731707,71.3522926829,71.6445121951,71.9756097561,72.3284146341,72.6819268293,73.0181707317,73.3222195122,73.5870731707,73.8137804878,74.008902439
Tajikistan,TJK,56.1535365854,56.5626097561,56.9746829268,57.3887560976,57.8018292683,58.2094146341,58.6085365854,58.9931707317,59.3608292683,59.7075121951,60.0292195122,60.3239756098,60.5942682927,60.8415609756,61.0693170732,61.2809512195,61.4803414634,61.6714634146,61.857804878,62.042902439,62.233902439,62.4415365854,62.6624390244,62.8870731707,63.1028780488,63.2769756098,63.3734146341,63.3734146341,63.2763658537,63.0958780488,62.8647804878,62.6275365854,62.433195122,62.3181463415,62.3015853659,62.3904878049,62.5766829268,62.8288292683,63.1191463415,63.4345853659,63.7717317073,64.1287804878,64.5063658537,64.9000243902,65.2966341463,65.6784634146,66.0297317073,66.3401463415,66.6045365854,66.8213170732,66.9955121951,67.1352195122
Turkmenistan,TKM,54.4586829268,54.871195122,55.287195122,55.7057073171,56.1227317073,56.5352439024,56.9372682927,57.3252926829,57.693804878,58.0393170732,58.3578292683,58.6453170732,58.903804878,59.1402926829,59.3592682927,59.5732439024,59.794195122,60.0316341463,60.2885853659,60.5655365854,60.8605609756,61.1692439024,61.4780731707,61.7725365854,62.0445365854,62.2764146341,62.4534146341,62.5744390244,62.6429268293,62.6704390244,62.6741463415,62.6782926829,62.7061463415,62.7713658537,62.8805609756,63.0302439024,63.2098292683,63.4001219512,63.5824634146,63.7512195122,63.8992926829,64.026097561,64.1376097561,64.2403902439,64.3374390244,64.4323658537,64.5312926829,64.6378292683,64.7540487805,64.8810243902,65.0182195122,65.1636097561
Timor-Leste,TLS,33.7271219512,34.2275609756,34.7290487805,35.2315365854,35.7334878049,36.272902439,36.8947804878,37.5966097561,38.3358780488,39.0415121951,39.5288780488,39.5752439024,39.088097561,38.0825121951,36.6681463415,35.1034146341,33.7273414634,32.8402682927,32.6417317073,33.1881219512,34.4259512195,36.1885121951,38.1762195122,40.1331707317,41.9333658537,43.4844878049,44.756,45.8296097561,46.7843414634,47.6494634146,48.4797317073,49.3412682927,50.2782682927,51.3184146341,52.4639268293,53.6953414634,54.9697073171,56.2267073171,57.4127073171,58.5032195122,59.4814146341,60.346195122,61.1205365854,61.8293170732,62.4851707317,63.1006341463,63.6895853659,64.2637560976,64.8279268293,65.388,65.9444634146,66.491804878
Tonga,TON,61.3645365854,61.7327073171,62.0972926829,62.4587560976,62.8151463415,63.1679756098,63.5183170732,63.8672439024,64.2122682927,64.552902439,64.885097561,65.204804878,65.5079756098,65.7950487805,66.0660243902,66.3233902439,66.5711463415,66.8153658537,67.0585609756,67.3032682927,67.55,67.7997317073,68.0494878049,68.2952926829,68.5336585366,68.7596585366,68.965902439,69.1519268293,69.315195122,69.4576829268,69.5823170732,69.6930487805,69.7972195122,69.9007317073,70.0064634146,70.1192682927,70.2385121951,70.3636829268,70.4928536585,70.6250731707,70.7604390244,70.8985853659,71.0366829268,71.1754390244,71.3144390244,71.4533414634,71.5937073171,71.7375121951,71.8827073171,72.0317560976,72.1826341463,72.3352439024
Trinidad and Tobago,TTO,62.6575853659,63.2537560976,63.760195122,64.1613902439,64.4557804878,64.6517560976,64.7701707317,64.8479268293,64.918,64.9998780488,65.1106341463,65.2603902439,65.442804878,65.6469512195,65.8713414634,66.104902439,66.3374878049,66.556,66.7518536585,66.9210487805,67.0626829268,67.1798780488,67.2812682927,67.3759512195,67.4664146341,67.5566829268,67.6492439024,67.7429268293,67.8371219512,67.931195122,68.022902439,68.1105853659,68.1916341463,68.2641219512,68.328097561,68.3837560976,68.4308292683,68.4726097561,68.5113170732,68.5515609756,68.5979512195,68.654,68.7230487805,68.8054390244,68.9005609756,69.0077804878,69.1244634146,69.2440243902,69.3643658537,69.4824878049,69.5973658537,69.7085609756
Tunisia,TUN,42.0097560976,42.6455121951,43.3416829268,44.1007804878,44.9238536585,45.8144146341,46.7749512195,47.8005121951,48.8791219512,49.997804878,51.1427317073,52.2975365854,53.4502439024,54.5887804878,55.7039756098,56.7950243902,57.8705365854,58.9367317073,59.9924878049,61.0288536585,62.0245121951,62.954804878,63.8036585366,64.5668536585,65.2490487805,65.8676829268,66.4496097561,67.0230731707,67.607902439,68.2100731707,70.3073170732,70.5073170732,70.756097561,70.7536585366,70.9536585366,71.3536585366,71.5536585366,71.9024390244,72.0512195122,72.5,72.6,72.8487804878,73,73.0512195122,73.3024390244,73.5024390244,73.9,74.2024390244,74.3024390244,74.4512195122,74.6024390244,74.7536585366
Turkey,TUR,45.3844146341,46.1044878049,46.8367073171,47.5740243902,48.3063170732,49.0234390244,49.7157317073,50.3836097561,51.0285121951,51.6519268293,52.2614146341,52.865097561,53.4751219512,54.0966097561,54.7336585366,55.3852195122,56.0497560976,56.7186829268,57.385,58.0442682927,58.6915853659,59.3261219512,59.9464634146,60.5526585366,61.143195122,61.7144390244,62.2622682927,62.7875121951,63.2945365854,63.7903170732,64.2823414634,64.783097561,65.3002195122,65.837902439,66.3987317073,66.9819268293,67.5862195122,68.1996829268,68.8122682927,69.4153902439,69.9983658537,70.5518536585,71.073097561,71.5598780488,72.0111219512,72.4283658537,72.8157317073,73.1819268293,73.534195122,73.876097561,74.211195122,74.5404878049
Tanzania,TZA,43.6538780488,43.9072926829,44.1622439024,44.4237073171,44.6977073171,44.9887317073,45.2962926829,45.6188536585,45.9559268293,46.3074634146,46.68,47.0804878049,47.5084390244,47.9578780488,48.4167804878,48.8692195122,49.2942195122,49.676804878,50.006,50.2762682927,50.4930731707,50.6718292683,50.8274878049,50.9665365854,51.0864878049,51.1683902439,51.184804878,51.1203170732,50.9705365854,50.7465121951,50.4633658537,50.1441707317,49.8234390244,49.5370731707,49.3130487805,49.1737317073,49.1310487805,49.1828292683,49.3319268293,49.589195122,49.9715121951,50.4967804878,51.1594878049,51.9466585366,52.8407804878,53.8253414634,54.8842682927,55.9876585366,57.0971707317,58.1759512195,59.1817073171,60.0746585366
